Observation id	video_0340

Media file(s)

Player #1	clips_mp4/video_0340.mp4

Observation date	2016-05-22 21:00:36

Description

Time offset (s)	0.0

independent variables
variable	value
time_of_day	daytime
location	street
weather	cloudy
road conditions	snow

Time	Media file path	Media total length	FPS	Subject	Behavior	Comment	Status
0.000	clips_mp4/video_0340.mp4	5.0	30.0	Driver	moving fast			START
0.033	clips_mp4/video_0340.mp4	5.0	30.0	pedestrian1	crossing			START
0.033	clips_mp4/video_0340.mp4	5.0	30.0	pedestrian2	walking			START
0.033	clips_mp4/video_0340.mp4	5.0	30.0	pedestrian3	walking			START
0.400	clips_mp4/video_0340.mp4	5.0	30.0	pedestrian4	walking			START
1.025	clips_mp4/video_0340.mp4	5.0	30.0	pedestrian2	walking			STOP
1.026	clips_mp4/video_0340.mp4	5.0	30.0	pedestrian2	STANDING			START
1.715	clips_mp4/video_0340.mp4	5.0	30.0	Driver	moving fast			STOP
1.716	clips_mp4/video_0340.mp4	5.0	30.0	Driver	slow down			START
1.796	clips_mp4/video_0340.mp4	5.0	30.0	pedestrian2	looking			START
3.067	clips_mp4/video_0340.mp4	5.0	30.0	pedestrian4	looking			START
3.357	clips_mp4/video_0340.mp4	5.0	30.0	pedestrian4	walking			STOP
3.358	clips_mp4/video_0340.mp4	5.0	30.0	pedestrian4	 standing			START
3.667	clips_mp4/video_0340.mp4	5.0	30.0	pedestrian4	looking			STOP
4.228	clips_mp4/video_0340.mp4	5.0	30.0	pedestrian3	walking			STOP
4.229	clips_mp4/video_0340.mp4	5.0	30.0	pedestrian3	 standing			START
4.767	clips_mp4/video_0340.mp4	5.0	30.0	pedestrian4	 standing			STOP
4.933	clips_mp4/video_0340.mp4	5.0	30.0	pedestrian3	 standing			STOP
3.600	clips_mp4/video_0340.mp4	5.0	30.0	pedestrian1	crossing			STOP
3.633	clips_mp4/video_0340.mp4	5.0	30.0	pedestrian1	walking			START
5.000	clips_mp4/video_0340.mp4	5.0	30.0	pedestrian1	walking			STOP
5.000	clips_mp4/video_0340.mp4	5.0	30.0	Driver	slow down			STOP
5.000	clips_mp4/video_0340.mp4	5.0	30.0	pedestrian2	looking			STOP
5.000	clips_mp4/video_0340.mp4	5.0	30.0	pedestrian2	STANDING			STOP
