Observation id	video_0342

Media file(s)

Player #1	clips_mp4/video_0342.mp4

Observation date	2016-05-22 21:03:34

Description

Time offset (s)	0.0

independent variables
variable	value
time_of_day	daytime
location	street
weather	cloudy
road conditions	wet

Time	Media file path	Media total length	FPS	Subject	Behavior	Comment	Status
0.000	clips_mp4/video_0342.mp4	5.0	30.0	Driver	moving fast			START
0.033	clips_mp4/video_0342.mp4	5.0	30.0	pedestrian1	WALKING			START
0.033	clips_mp4/video_0342.mp4	5.0	30.0	pedestrian2	WALKING			START
1.010	clips_mp4/video_0342.mp4	5.0	30.0	pedestrian1	looking			START
1.010	clips_mp4/video_0342.mp4	5.0	30.0	pedestrian2	looking			START
1.767	clips_mp4/video_0342.mp4	5.0	30.0	pedestrian1	WALKING			STOP
1.800	clips_mp4/video_0342.mp4	5.0	30.0	pedestrian1	STANDING			START
2.526	clips_mp4/video_0342.mp4	5.0	30.0	pedestrian1	looking			STOP
2.526	clips_mp4/video_0342.mp4	5.0	30.0	pedestrian2	looking			STOP
2.526	clips_mp4/video_0342.mp4	5.0	30.0	pedestrian2	WALKING			STOP
2.527	clips_mp4/video_0342.mp4	5.0	30.0	pedestrian2	CLEAR PATH			START
4.000	clips_mp4/video_0342.mp4	5.0	30.0	pedestrian1	STANDING			STOP
4.033	clips_mp4/video_0342.mp4	5.0	30.0	pedestrian1	WALKING			START
4.667	clips_mp4/video_0342.mp4	5.0	30.0	pedestrian2	CLEAR PATH			STOP
4.900	clips_mp4/video_0342.mp4	5.0	30.0	pedestrian1	WALKING			STOP
5.000	clips_mp4/video_0342.mp4	5.0	30.0	Driver	moving fast			STOP
