Observation id	video_0256

Media file(s)

Player #1	clips_mp4/video_0256.mp4

Observation date	2016-11-27 15:55:35

Description

Time offset (s)	0.0

independent variables
variable	value
time_of_day	daytime
location	street
weather	clear
road conditions	dry

Time	Media file path	Media total length	FPS	Subject	Behavior	Comment	Status
0.000	clips_mp4/video_0256.mp4	4.0	30.0	Driver	moving fast			START
0.033	clips_mp4/video_0256.mp4	4.0	30.0	pedestrian	looking			START
0.033	clips_mp4/video_0256.mp4	4.0	30.0	pedestrian	STANDING			START
0.878	clips_mp4/video_0256.mp4	4.0	30.0	Driver	moving fast			STOP
0.879	clips_mp4/video_0256.mp4	4.0	30.0	Driver	slow down			START
1.703	clips_mp4/video_0256.mp4	4.0	30.0	pedestrian	STANDING			STOP
1.704	clips_mp4/video_0256.mp4	4.0	30.0	pedestrian	crossing			START
3.000	clips_mp4/video_0256.mp4	4.0	30.0	pedestrian	looking			STOP
3.033	clips_mp4/video_0256.mp4	4.0	30.0	pedestrian	crossing			STOP
4.000	clips_mp4/video_0256.mp4	4.0	30.0	Driver	slow down			STOP
