Observation id	video_0307

Media file(s)

Player #1	clips_mp4/video_0307.mp4

Observation date	2016-05-23 18:50:45

Description

Time offset (s)	0.0

independent variables
variable	value
time_of_day	daytime
location	street
weather	clear
road conditions	dry

Time	Media file path	Media total length	FPS	Subject	Behavior	Comment	Status
0.000	clips_mp4/video_0307.mp4	9.0	30.0	Driver	moving fast			START
0.033	clips_mp4/video_0307.mp4	9.0	30.0	pedestrian1	STANDING			START
0.033	clips_mp4/video_0307.mp4	9.0	30.0	pedestrian2	STANDING			START
0.033	clips_mp4/video_0307.mp4	9.0	30.0	pedestrian3	 standing			START
0.033	clips_mp4/video_0307.mp4	9.0	30.0	pedestrian4	walking			START
0.733	clips_mp4/video_0307.mp4	9.0	30.0	pedestrian4	walking			STOP
0.767	clips_mp4/video_0307.mp4	9.0	30.0	pedestrian4	crossing			START
1.100	clips_mp4/video_0307.mp4	9.0	30.0	pedestrian3	 standing			STOP
1.464	clips_mp4/video_0307.mp4	9.0	30.0	Driver	moving fast			STOP
1.465	clips_mp4/video_0307.mp4	9.0	30.0	Driver	slow down			START
1.333	clips_mp4/video_0307.mp4	9.0	30.0	pedestrian4	crossing			STOP
2.067	clips_mp4/video_0307.mp4	9.0	30.0	pedestrian1	 looking			START
2.509	clips_mp4/video_0307.mp4	9.0	30.0	pedestrian1	STANDING			STOP
2.510	clips_mp4/video_0307.mp4	9.0	30.0	pedestrian1	crossing			START
2.617	clips_mp4/video_0307.mp4	9.0	30.0	pedestrian2	STANDING			STOP
2.618	clips_mp4/video_0307.mp4	9.0	30.0	pedestrian2	crossing			START
2.633	clips_mp4/video_0307.mp4	9.0	30.0	pedestrian1	 looking			STOP
4.600	clips_mp4/video_0307.mp4	9.0	30.0	pedestrian2	looking			START
4.968	clips_mp4/video_0307.mp4	9.0	30.0	Driver	slow down			STOP
4.969	clips_mp4/video_0307.mp4	9.0	30.0	Driver	moving slow			START
6.467	clips_mp4/video_0307.mp4	9.0	30.0	pedestrian2	looking			STOP
7.700	clips_mp4/video_0307.mp4	9.0	30.0	pedestrian1	crossing			STOP
8.000	clips_mp4/video_0307.mp4	9.0	30.0	pedestrian2	crossing			STOP
8.000	clips_mp4/video_0307.mp4	9.0	30.0	Driver	moving slow			STOP
