Observation id	video_0177

Media file(s)

Player #1	clips_mp4/video_0177.mp4

Observation date	2016-05-23 17:54:26

Description

Time offset (s)	0.0

independent variables
variable	value
time_of_day	daytime
location	street
weather	cloudy
road conditions	dry

Time	Media file path	Media total length	FPS	Subject	Behavior	Comment	Status
0.000	clips_mp4/video_0177.mp4	10.0	30.0	Driver	moving fast			START
0.033	clips_mp4/video_0177.mp4	10.0	30.0	pedestrian1	looking			START
0.033	clips_mp4/video_0177.mp4	10.0	30.0	pedestrian1	STANDING			START
0.033	clips_mp4/video_0177.mp4	10.0	30.0	pedestrian2	 walking			START
0.433	clips_mp4/video_0177.mp4	10.0	30.0	pedestrian2	looking			START
1.096	clips_mp4/video_0177.mp4	10.0	30.0	pedestrian2	looking			STOP
1.395	clips_mp4/video_0177.mp4	10.0	30.0	pedestrian1	STANDING			STOP
1.396	clips_mp4/video_0177.mp4	10.0	30.0	pedestrian1	crossing			START
2.056	clips_mp4/video_0177.mp4	10.0	30.0	Driver	moving fast			STOP
2.057	clips_mp4/video_0177.mp4	10.0	30.0	Driver	slow down			START
2.200	clips_mp4/video_0177.mp4	10.0	30.0	pedestrian1	looking			STOP
2.500	clips_mp4/video_0177.mp4	10.0	30.0	pedestrian2	 looking			START
2.867	clips_mp4/video_0177.mp4	10.0	30.0	pedestrian2	 looking			STOP
2.967	clips_mp4/video_0177.mp4	10.0	30.0	pedestrian2	 walking			STOP
3.000	clips_mp4/video_0177.mp4	10.0	30.0	pedestrian2	crossing			START
4.488	clips_mp4/video_0177.mp4	10.0	30.0	Driver	slow down			STOP
4.489	clips_mp4/video_0177.mp4	10.0	30.0	Driver	stopped			START
7.771	clips_mp4/video_0177.mp4	10.0	30.0	Driver	stopped			STOP
7.772	clips_mp4/video_0177.mp4	10.0	30.0	Driver	moving slow			START
8.833	clips_mp4/video_0177.mp4	10.0	30.0	pedestrian1	crossing			STOP
9.400	clips_mp4/video_0177.mp4	10.0	30.0	pedestrian2	crossing			STOP
10.000	clips_mp4/video_0177.mp4	10.0	30.0	Driver	moving slow			STOP
