Observation id	video_0281

Media file(s)

Player #1	clips_mp4/video_0281.mp4

Observation date	2016-09-11 19:49:11

Description

Time offset (s)	0.0

independent variables
variable	value
time_of_day	daytime
location	street
weather	cloudy
road conditions	snow

Time	Media file path	Media total length	FPS	Subject	Behavior	Comment	Status
0.000	clips_mp4/video_0281.mp4	8.0	30.0	Driver	moving fast			START
0.533	clips_mp4/video_0281.mp4	8.0	30.0	pedestrian2	crossing			START
1.333	clips_mp4/video_0281.mp4	8.0	30.0	pedestrian1	 walking			START
2.392	clips_mp4/video_0281.mp4	8.0	30.0	pedestrian2	crossing			STOP
2.393	clips_mp4/video_0281.mp4	8.0	30.0	pedestrian2	STANDING			START
2.688	clips_mp4/video_0281.mp4	8.0	30.0	pedestrian1	 walking			STOP
2.689	clips_mp4/video_0281.mp4	8.0	30.0	pedestrian1	 standing			START
2.833	clips_mp4/video_0281.mp4	8.0	30.0	pedestrian1	looking			START
2.992	clips_mp4/video_0281.mp4	8.0	30.0	Driver	moving fast			STOP
2.993	clips_mp4/video_0281.mp4	8.0	30.0	Driver	slow down			START
3.473	clips_mp4/video_0281.mp4	8.0	30.0	pedestrian2	STANDING			STOP
3.474	clips_mp4/video_0281.mp4	8.0	30.0	pedestrian2	crossing			START
4.733	clips_mp4/video_0281.mp4	8.0	30.0	pedestrian1	looking			STOP
4.567	clips_mp4/video_0281.mp4	8.0	30.0	pedestrian1	 standing			STOP
4.600	clips_mp4/video_0281.mp4	8.0	30.0	pedestrian1	crossing			START
5.987	clips_mp4/video_0281.mp4	8.0	30.0	Driver	slow down			STOP
5.988	clips_mp4/video_0281.mp4	8.0	30.0	Driver	stopped			START
8.000	clips_mp4/video_0281.mp4	8.0	30.0	Driver	stopped			STOP
8.000	clips_mp4/video_0281.mp4	8.0	30.0	pedestrian1	crossing			STOP
8.000	clips_mp4/video_0281.mp4	8.0	30.0	pedestrian2	crossing			STOP
