Observation id	video_0061

Media file(s)

Player #1	clips_mp4/video_0061.mp4

Observation date	2016-05-09 19:34:34

Description

Time offset (s)	0.0

independent variables
variable	value
time_of_day	daytime
location	street
weather	clear
road conditions	dry

Time	Media file path	Media total length	FPS	Subject	Behavior	Comment	Status
0.000	clips_mp4/video_0061.mp4	6.01	29.97	Driver	moving fast			START
0.033	clips_mp4/video_0061.mp4	6.01	29.97	pedestrian	 walking			START
1.735	clips_mp4/video_0061.mp4	6.01	29.97	pedestrian	 looking			START
2.169	clips_mp4/video_0061.mp4	6.01	29.97	pedestrian	 looking			STOP
2.467	clips_mp4/video_0061.mp4	6.01	29.97	pedestrian	 walking			STOP
2.468	clips_mp4/video_0061.mp4	6.01	29.97	pedestrian	crossing			START
2.733	clips_mp4/video_0061.mp4	6.01	29.97	pedestrian	speed up			START
3.467	clips_mp4/video_0061.mp4	6.01	29.97	pedestrian	speed up			STOP
3.615	clips_mp4/video_0061.mp4	6.01	29.97	Driver	moving fast			STOP
3.616	clips_mp4/video_0061.mp4	6.01	29.97	Driver	slow down			START
5.037	clips_mp4/video_0061.mp4	6.01	29.97	pedestrian	crossing			STOP
5.067	clips_mp4/video_0061.mp4	6.01	29.97	pedestrian	 walking			START
6.006	clips_mp4/video_0061.mp4	6.01	29.97	Driver	slow down			STOP
6.006	clips_mp4/video_0061.mp4	6.01	29.97	pedestrian	 walking			STOP
