Observation id	video_0028

Media file(s)

Player #1	clips_mp4/video_0028.mp4

Observation date	2016-05-23 15:45:38

Description

Time offset (s)	0.0

independent variables
variable	value
time_of_day	daytime
location	street
weather	clear
road conditions	dry

Time	Media file path	Media total length	FPS	Subject	Behavior	Comment	Status
0.000	clips_mp4/video_0028.mp4	4.0	59.94	Driver	stopped			START
0.717	clips_mp4/video_0028.mp4	4.0	59.94	pedestrian	crossing			START
1.400	clips_mp4/video_0028.mp4	4.0	59.94	pedestrian	speed up			START
2.806	clips_mp4/video_0028.mp4	4.0	59.94	Driver	stopped			STOP
2.807	clips_mp4/video_0028.mp4	4.0	59.94	Driver	moving slow			START
3.333	clips_mp4/video_0028.mp4	4.0	59.94	pedestrian	crossing			STOP
3.350	clips_mp4/video_0028.mp4	4.0	59.94	pedestrian	walking			STOP
4.004	clips_mp4/video_0028.mp4	4.0	59.94	Driver	moving slow			STOP
4.000	clips_mp4/video_0028.mp4	4.0	59.94	pedestrian	speed up			STOP
4.004	clips_mp4/video_0028.mp4	4.0	59.94	pedestrian	walking			STOP
