Observation id	video_0236

Media file(s)

Player #1	clips_mp4/video_0236.mp4

Observation date	2016-05-21 21:33:59

Description

Time offset (s)	0.0

independent variables
variable	value
time_of_day	daytime
location	street
weather	cloudy
road conditions	dry

Time	Media file path	Media total length	FPS	Subject	Behavior	Comment	Status
0.000	clips_mp4/video_0236.mp4	7.0	30.0	Driver	moving fast			START
0.033	clips_mp4/video_0236.mp4	7.0	30.0	pedestrian1	crossing			START
0.033	clips_mp4/video_0236.mp4	7.0	30.0	pedestrian2	STANDING			START
0.029	clips_mp4/video_0236.mp4	7.0	30.0	pedestrian3	STANDING			START
0.799	clips_mp4/video_0236.mp4	7.0	30.0	pedestrian3	looking			START
0.867	clips_mp4/video_0236.mp4	7.0	30.0	pedestrian3	looking			STOP
0.933	clips_mp4/video_0236.mp4	7.0	30.0	pedestrian3	STANDING			STOP
1.590	clips_mp4/video_0236.mp4	7.0	30.0	Driver	moving fast			STOP
1.591	clips_mp4/video_0236.mp4	7.0	30.0	Driver	slow down			START
2.933	clips_mp4/video_0236.mp4	7.0	30.0	pedestrian2	looking			START
4.064	clips_mp4/video_0236.mp4	7.0	30.0	pedestrian2	STANDING			STOP
4.065	clips_mp4/video_0236.mp4	7.0	30.0	pedestrian2	crossing			START
4.100	clips_mp4/video_0236.mp4	7.0	30.0	pedestrian2	looking			STOP
4.000	clips_mp4/video_0236.mp4	7.0	30.0	pedestrian1	crossing			STOP
4.033	clips_mp4/video_0236.mp4	7.0	30.0	pedestrian1	walking			START
4.600	clips_mp4/video_0236.mp4	7.0	30.0	pedestrian1	walking			STOP
4.700	clips_mp4/video_0236.mp4	7.0	30.0	pedestrian2	speed up			START
7.000	clips_mp4/video_0236.mp4	7.0	30.0	Driver	slow down			STOP
7.000	clips_mp4/video_0236.mp4	7.0	30.0	pedestrian2	crossing			STOP
7.000	clips_mp4/video_0236.mp4	7.0	30.0	pedestrian2	speed up			STOP
