Observation id	video_0149

Media file(s)

Player #1	clips_mp4/video_0149.mp4

Observation date	2016-05-23 17:23:11

Description

Time offset (s)	0.0

independent variables
variable	value
time_of_day	daytime
location	street
weather	clear
road conditions	dry

Time	Media file path	Media total length	FPS	Subject	Behavior	Comment	Status
0.000	clips_mp4/video_0149.mp4	10.0	30.0	Driver	moving fast			START
0.033	clips_mp4/video_0149.mp4	10.0	30.0	pedestrian1	 standing			START
0.033	clips_mp4/video_0149.mp4	10.0	30.0	pedestrian2	looking			START
0.033	clips_mp4/video_0149.mp4	10.0	30.0	pedestrian2	 standing			START
0.033	clips_mp4/video_0149.mp4	10.0	30.0	pedestrian3	 standing			START
0.133	clips_mp4/video_0149.mp4	10.0	30.0	pedestrian3	looking			START
1.000	clips_mp4/video_0149.mp4	10.0	30.0	pedestrian3	looking			STOP
1.033	clips_mp4/video_0149.mp4	10.0	30.0	pedestrian1	looking			START
1.815	clips_mp4/video_0149.mp4	10.0	30.0	Driver	moving fast			STOP
1.816	clips_mp4/video_0149.mp4	10.0	30.0	Driver	slow down			START
2.600	clips_mp4/video_0149.mp4	10.0	30.0	pedestrian2	looking			STOP
2.800	clips_mp4/video_0149.mp4	10.0	30.0	pedestrian1	looking			STOP
2.933	clips_mp4/video_0149.mp4	10.0	30.0	pedestrian2	 standing			STOP
2.906	clips_mp4/video_0149.mp4	10.0	30.0	pedestrian1	 standing			STOP
2.907	clips_mp4/video_0149.mp4	10.0	30.0	pedestrian1	crossing			START
3.157	clips_mp4/video_0149.mp4	10.0	30.0	Driver	slow down			STOP
3.158	clips_mp4/video_0149.mp4	10.0	30.0	Driver	stopped			START
3.200	clips_mp4/video_0149.mp4	10.0	30.0	pedestrian3	 standing			STOP
3.700	clips_mp4/video_0149.mp4	10.0	30.0	pedestrian2	crossing			START
4.533	clips_mp4/video_0149.mp4	10.0	30.0	pedestrian3	crossing			START
5.700	clips_mp4/video_0149.mp4	10.0	30.0	pedestrian4	 walking			START
6.467	clips_mp4/video_0149.mp4	10.0	30.0	pedestrian4	 looking			START
6.867	clips_mp4/video_0149.mp4	10.0	30.0	pedestrian4	 looking			STOP
7.041	clips_mp4/video_0149.mp4	10.0	30.0	pedestrian4	 walking			STOP
7.042	clips_mp4/video_0149.mp4	10.0	30.0	pedestrian4	crossing			START
7.433	clips_mp4/video_0149.mp4	10.0	30.0	pedestrian4	speed up			START
9.000	clips_mp4/video_0149.mp4	10.0	30.0	pedestrian4	speed up			STOP
9.233	clips_mp4/video_0149.mp4	10.0	30.0	pedestrian1	crossing			STOP
9.800	clips_mp4/video_0149.mp4	10.0	30.0	pedestrian2	crossing			STOP
9.833	clips_mp4/video_0149.mp4	10.0	30.0	pedestrian2	walking			START
10.000	clips_mp4/video_0149.mp4	10.0	30.0	pedestrian2	walking			STOP
10.000	clips_mp4/video_0149.mp4	10.0	30.0	pedestrian3	crossing			STOP
10.000	clips_mp4/video_0149.mp4	10.0	30.0	Driver	stopped			STOP
10.000	clips_mp4/video_0149.mp4	10.0	30.0	pedestrian4	crossing			STOP
