Observation id	video_0210

Media file(s)

Player #1	clips_mp4/video_0210.mp4

Observation date	2016-05-21 19:41:32

Description

Time offset (s)	0.0

independent variables
variable	value
time_of_day	daytime
location	street
weather	clear
road conditions	wet

Time	Media file path	Media total length	FPS	Subject	Behavior	Comment	Status
0.000	clips_mp4/video_0210.mp4	6.0	30.0	Driver	moving fast			START
0.033	clips_mp4/video_0210.mp4	6.0	30.0	pedestrian1	WALKING			START
0.033	clips_mp4/video_0210.mp4	6.0	30.0	pedestrian2	WALKING			START
0.470	clips_mp4/video_0210.mp4	6.0	30.0	pedestrian1	WALKING			STOP
0.470	clips_mp4/video_0210.mp4	6.0	30.0	pedestrian2	WALKING			STOP
0.471	clips_mp4/video_0210.mp4	6.0	30.0	pedestrian1	CLEAR PATH			START
0.471	clips_mp4/video_0210.mp4	6.0	30.0	pedestrian2	CLEAR PATH			START
2.518	clips_mp4/video_0210.mp4	6.0	30.0	Driver	moving fast			STOP
2.519	clips_mp4/video_0210.mp4	6.0	30.0	Driver	slow down			START
5.467	clips_mp4/video_0210.mp4	6.0	30.0	pedestrian1	 looking			START
5.633	clips_mp4/video_0210.mp4	6.0	30.0	pedestrian1	 looking			STOP
5.633	clips_mp4/video_0210.mp4	6.0	30.0	pedestrian1	CLEAR PATH			STOP
5.767	clips_mp4/video_0210.mp4	6.0	30.0	pedestrian2	CLEAR PATH			STOP
6.000	clips_mp4/video_0210.mp4	6.0	30.0	Driver	slow down			STOP
