Observation id	video_0120

Media file(s)

Player #1	clips_mp4/video_0120.mp4

Observation date	2016-05-23 17:14:52

Description

Time offset (s)	0.0

independent variables
variable	value
time_of_day	daytime
location	street
weather	cloudy
road conditions	dry

Time	Media file path	Media total length	FPS	Subject	Behavior	Comment	Status
0.000	clips_mp4/video_0120.mp4	8.0	30.0	Driver	moving fast			START
0.033	clips_mp4/video_0120.mp4	8.0	30.0	pedestrian	 walking			START
1.000	clips_mp4/video_0120.mp4	8.0	30.0	pedestrian	looking			START
1.471	clips_mp4/video_0120.mp4	8.0	30.0	Driver	moving fast			STOP
1.472	clips_mp4/video_0120.mp4	8.0	30.0	Driver	slow down			START
1.932	clips_mp4/video_0120.mp4	8.0	30.0	pedestrian	 walking			STOP
1.933	clips_mp4/video_0120.mp4	8.0	30.0	pedestrian	crossing			START
2.833	clips_mp4/video_0120.mp4	8.0	30.0	pedestrian	looking			STOP
4.133	clips_mp4/video_0120.mp4	8.0	30.0	pedestrian	 looking			START
4.733	clips_mp4/video_0120.mp4	8.0	30.0	pedestrian	 looking			STOP
7.767	clips_mp4/video_0120.mp4	8.0	30.0	pedestrian	crossing			STOP
8.000	clips_mp4/video_0120.mp4	8.0	30.0	Driver	slow down			STOP
