Observation id	video_0173

Media file(s)

Player #1	clips_mp4/video_0173.mp4

Observation date	2016-05-16 11:11:03

Description

Time offset (s)	0.0

independent variables
variable	value
time_of_day	daytime
location	street
weather	clear
road conditions	dry

Time	Media file path	Media total length	FPS	Subject	Behavior	Comment	Status
0.000	clips_mp4/video_0173.mp4	5.0	30.0	Driver	moving fast			START
0.033	clips_mp4/video_0173.mp4	5.0	30.0	pedestrian	looking			START
0.033	clips_mp4/video_0173.mp4	5.0	30.0	pedestrian	 standing			START
1.295	clips_mp4/video_0173.mp4	5.0	30.0	Driver	moving fast			STOP
1.296	clips_mp4/video_0173.mp4	5.0	30.0	Driver	slow down			START
1.460	clips_mp4/video_0173.mp4	5.0	30.0	pedestrian	looking			STOP
1.900	clips_mp4/video_0173.mp4	5.0	30.0	pedestrian	 standing			STOP
1.933	clips_mp4/video_0173.mp4	5.0	30.0	pedestrian	walking			START
2.400	clips_mp4/video_0173.mp4	5.0	30.0	pedestrian	 looking			START
2.700	clips_mp4/video_0173.mp4	5.0	30.0	pedestrian	 looking			STOP
2.800	clips_mp4/video_0173.mp4	5.0	30.0	pedestrian	walking			STOP
2.833	clips_mp4/video_0173.mp4	5.0	30.0	pedestrian	crossing			START
4.800	clips_mp4/video_0173.mp4	5.0	30.0	pedestrian	speed up			START
5.000	clips_mp4/video_0173.mp4	5.0	30.0	pedestrian	speed up			STOP
5.000	clips_mp4/video_0173.mp4	5.0	30.0	Driver	slow down			STOP
5.000	clips_mp4/video_0173.mp4	5.0	30.0	pedestrian	crossing			STOP
