Observation id	video_0133

Media file(s)

Player #1	clips_mp4/video_0133.mp4

Observation date	2016-05-23 17:16:26

Description

Time offset (s)	0.0

independent variables
variable	value
time_of_day	daytime
location	street
weather	clear
road conditions	dry

Time	Media file path	Media total length	FPS	Subject	Behavior	Comment	Status
0.000	clips_mp4/video_0133.mp4	7.0	30.0	Driver	moving fast			START
0.033	clips_mp4/video_0133.mp4	7.0	30.0	pedestrian1	crossing			START
0.033	clips_mp4/video_0133.mp4	7.0	30.0	pedestrian1	speed up			START
0.784	clips_mp4/video_0133.mp4	7.0	30.0	Driver	moving fast			STOP
0.785	clips_mp4/video_0133.mp4	7.0	30.0	Driver	slow down			START
1.467	clips_mp4/video_0133.mp4	7.0	30.0	pedestrian2	standing			START
5.167	clips_mp4/video_0133.mp4	7.0	30.0	pedestrian2	looking			START
6.667	clips_mp4/video_0133.mp4	7.0	30.0	pedestrian1	crossing			STOP
6.667	clips_mp4/video_0133.mp4	7.0	30.0	pedestrian1	speed up			STOP
7.000	clips_mp4/video_0133.mp4	7.0	30.0	Driver	slow down			STOP
7.000	clips_mp4/video_0133.mp4	7.0	30.0	pedestrian2	looking			STOP
7.000	clips_mp4/video_0133.mp4	7.0	30.0	pedestrian2	standing			STOP
