Observation id	video_0069

Media file(s)

Player #1	clips_mp4/video_0069.mp4

Observation date	2016-05-09 20:53:19

Description

Time offset (s)	0.0

independent variables
variable	value
time_of_day	daytime
location	street
weather	cloudy
road conditions	dry

Time	Media file path	Media total length	FPS	Subject	Behavior	Comment	Status
0.000	clips_mp4/video_0069.mp4	4.0	29.97	Driver	moving fast			START
0.033	clips_mp4/video_0069.mp4	4.0	29.97	pedestrian1	walking			START
0.033	clips_mp4/video_0069.mp4	4.0	29.97	pedestrian2	 standing			START
0.733	clips_mp4/video_0069.mp4	4.0	29.97	pedestrian1	slow down			START
1.869	clips_mp4/video_0069.mp4	4.0	29.97	pedestrian1	looking			START
1.967	clips_mp4/video_0069.mp4	4.0	29.97	pedestrian1	slow down			STOP
2.252	clips_mp4/video_0069.mp4	4.0	29.97	pedestrian1	walking			STOP
2.253	clips_mp4/video_0069.mp4	4.0	29.97	pedestrian1	crossing			START
3.567	clips_mp4/video_0069.mp4	4.0	29.97	pedestrian2	 standing			STOP
3.600	clips_mp4/video_0069.mp4	4.0	29.97	pedestrian2	crossing			START
3.900	clips_mp4/video_0069.mp4	4.0	29.97	pedestrian2	looking			START
4.004	clips_mp4/video_0069.mp4	4.0	29.97	Driver	moving fast			STOP
4.004	clips_mp4/video_0069.mp4	4.0	29.97	pedestrian1	looking			STOP
4.004	clips_mp4/video_0069.mp4	4.0	29.97	pedestrian2	crossing			STOP
4.004	clips_mp4/video_0069.mp4	4.0	29.97	pedestrian2	looking			STOP
4.000	clips_mp4/video_0069.mp4	4.0	29.97	pedestrian1	crossing			STOP
