Observation id	video_0319

Media file(s)

Player #1	clips_mp4/video_0319.mp4

Observation date	2016-05-22 20:12:29

Description

Time offset (s)	0.0

independent variables
variable	value
time_of_day	daytime
location	street
weather	cloudy
road conditions	dry

Time	Media file path	Media total length	FPS	Subject	Behavior	Comment	Status
0.000	clips_mp4/video_0319.mp4	4.0	30.0	Driver	moving fast			START
0.167	clips_mp4/video_0319.mp4	4.0	30.0	pedestrian	crossing			START
0.733	clips_mp4/video_0319.mp4	4.0	30.0	pedestrian	looking			START
0.882	clips_mp4/video_0319.mp4	4.0	30.0	pedestrian	crossing			STOP
0.883	clips_mp4/video_0319.mp4	4.0	30.0	pedestrian	slow down			START
1.563	clips_mp4/video_0319.mp4	4.0	30.0	Driver	moving fast			STOP
1.564	clips_mp4/video_0319.mp4	4.0	30.0	Driver	slow down			START
1.767	clips_mp4/video_0319.mp4	4.0	30.0	pedestrian	slow down			STOP
1.800	clips_mp4/video_0319.mp4	4.0	30.0	pedestrian	crossing			START
1.992	clips_mp4/video_0319.mp4	4.0	30.0	pedestrian	looking			STOP
3.500	clips_mp4/video_0319.mp4	4.0	30.0	pedestrian	speed up			START
4.000	clips_mp4/video_0319.mp4	4.0	30.0	Driver	slow down			STOP
4.000	clips_mp4/video_0319.mp4	4.0	30.0	pedestrian	speed up			STOP
4.000	clips_mp4/video_0319.mp4	4.0	30.0	pedestrian	crossing			STOP
