Observation id	video_0088

Media file(s)

Player #1	clips_mp4/video_0088.mp4

Observation date	2016-05-23 17:03:26

Description

Time offset (s)	0.0

independent variables
variable	value
time_of_day	daytime
location	street
weather	cloudy
road conditions	dry

Time	Media file path	Media total length	FPS	Subject	Behavior	Comment	Status
0.000	clips_mp4/video_0088.mp4	8.0	30.0	Driver	stopped			START
0.033	clips_mp4/video_0088.mp4	8.0	30.0	pedestrian	 walking			START
3.267	clips_mp4/video_0088.mp4	8.0	30.0	pedestrian	 looking			START
3.600	clips_mp4/video_0088.mp4	8.0	30.0	pedestrian	 looking			STOP
4.367	clips_mp4/video_0088.mp4	8.0	30.0	pedestrian	 walking			STOP
4.400	clips_mp4/video_0088.mp4	8.0	30.0	pedestrian	crossing			START
6.452	clips_mp4/video_0088.mp4	8.0	30.0	Driver	stopped			STOP
6.453	clips_mp4/video_0088.mp4	8.0	30.0	Driver	moving slow			START
7.733	clips_mp4/video_0088.mp4	8.0	30.0	pedestrian	crossing			STOP
8.000	clips_mp4/video_0088.mp4	8.0	30.0	Driver	moving slow			STOP
