Observation id	video_0079

Media file(s)

Player #1	clips_mp4/video_0079.mp4

Observation date	2016-05-09 21:57:27

Description

Time offset (s)	0.0

independent variables
variable	value
time_of_day	daytime
location	street
weather	clear
road conditions	dry

Time	Media file path	Media total length	FPS	Subject	Behavior	Comment	Status
0.000	clips_mp4/video_0079.mp4	8.0	30.0	Driver	moving slow			START
0.033	clips_mp4/video_0079.mp4	8.0	30.0	pedestrian	 walking			START
0.454	clips_mp4/video_0079.mp4	8.0	30.0	Driver	moving slow			STOP
0.455	clips_mp4/video_0079.mp4	8.0	30.0	Driver	slow down			START
2.367	clips_mp4/video_0079.mp4	8.0	30.0	pedestrian	 looking			START
2.733	clips_mp4/video_0079.mp4	8.0	30.0	pedestrian	slow down			START
2.867	clips_mp4/video_0079.mp4	8.0	30.0	pedestrian	 walking			STOP
3.133	clips_mp4/video_0079.mp4	8.0	30.0	pedestrian	slow down			STOP
3.133	clips_mp4/video_0079.mp4	8.0	30.0	pedestrian	crossing			START
3.300	clips_mp4/video_0079.mp4	8.0	30.0	pedestrian	slow down			STOP
3.467	clips_mp4/video_0079.mp4	8.0	30.0	pedestrian	 looking			STOP
5.219	clips_mp4/video_0079.mp4	8.0	30.0	Driver	slow down			STOP
5.220	clips_mp4/video_0079.mp4	8.0	30.0	Driver	speed up			START
8.000	clips_mp4/video_0079.mp4	8.0	30.0	Driver	speed up			STOP
8.000	clips_mp4/video_0079.mp4	8.0	30.0	pedestrian	crossing			STOP
