Observation id	video_0099

Media file(s)

Player #1	clips_mp4/video_0099.mp4

Observation date	2016-05-11 17:37:41

Description

Time offset (s)	0.0

independent variables
variable	value
time_of_day	daytime
location	street
weather	rain
road conditions	wet

Time	Media file path	Media total length	FPS	Subject	Behavior	Comment	Status
0.000	clips_mp4/video_0099.mp4	6.0	30.0	Driver	moving fast			START
0.267	clips_mp4/video_0099.mp4	6.0	30.0	pedestrian	crossing			START
1.300	clips_mp4/video_0099.mp4	6.0	30.0	pedestrian	slow down			START
1.600	clips_mp4/video_0099.mp4	6.0	30.0	pedestrian	 looking			START
1.833	clips_mp4/video_0099.mp4	6.0	30.0	pedestrian	 looking			STOP
2.200	clips_mp4/video_0099.mp4	6.0	30.0	pedestrian	slow down			STOP
2.788	clips_mp4/video_0099.mp4	6.0	30.0	Driver	moving fast			STOP
2.789	clips_mp4/video_0099.mp4	6.0	30.0	Driver	slow down			START
6.000	clips_mp4/video_0099.mp4	6.0	30.0	Driver	slow down			STOP
6.000	clips_mp4/video_0099.mp4	6.0	30.0	pedestrian	crossing			STOP
