Observation id	video_0314

Media file(s)

Player #1	clips_mp4/video_0314.mp4

Observation date	2016-05-22 20:02:08

Description

Time offset (s)	0.0

independent variables
variable	value
time_of_day	daytime
location	street
weather	cloudy
road conditions	dry

Time	Media file path	Media total length	FPS	Subject	Behavior	Comment	Status
0.000	clips_mp4/video_0314.mp4	4.0	30.0	Driver	moving slow			START
0.033	clips_mp4/video_0314.mp4	4.0	30.0	pedestrian	crossing			START
0.033	clips_mp4/video_0314.mp4	4.0	30.0	pedestrian1	 standing			START
0.033	clips_mp4/video_0314.mp4	4.0	30.0	pedestrian2	 walking			START
0.033	clips_mp4/video_0314.mp4	4.0	30.0	pedestrian3	 standing			START
0.467	clips_mp4/video_0314.mp4	4.0	30.0	pedestrian3	looking			START
2.400	clips_mp4/video_0314.mp4	4.0	30.0	pedestrian3	looking			STOP
3.000	clips_mp4/video_0314.mp4	4.0	30.0	pedestrian3	looking			START
4.000	clips_mp4/video_0314.mp4	4.0	30.0	Driver	moving slow			STOP
4.000	clips_mp4/video_0314.mp4	4.0	30.0	pedestrian	crossing			STOP
4.000	clips_mp4/video_0314.mp4	4.0	30.0	pedestrian1	 standing			STOP
4.000	clips_mp4/video_0314.mp4	4.0	30.0	pedestrian2	 walking			STOP
4.000	clips_mp4/video_0314.mp4	4.0	30.0	pedestrian3	looking			STOP
4.000	clips_mp4/video_0314.mp4	4.0	30.0	pedestrian3	 standing			STOP
