Observation id	video_0126

Media file(s)

Player #1	clips_mp4/video_0126.mp4

Observation date	2016-05-11 18:31:15

Description

Time offset (s)	0.0

independent variables
variable	value
time_of_day	daytime
location	street
weather	clear
road conditions	dry

Time	Media file path	Media total length	FPS	Subject	Behavior	Comment	Status
0.000	clips_mp4/video_0126.mp4	10.0	30.0	Driver	moving fast			START
0.033	clips_mp4/video_0126.mp4	10.0	30.0	pedestrian	STANDING			START
1.155	clips_mp4/video_0126.mp4	10.0	30.0	Driver	moving fast			STOP
1.156	clips_mp4/video_0126.mp4	10.0	30.0	Driver	slow down			START
1.300	clips_mp4/video_0126.mp4	10.0	30.0	pedestrian	looking			START
1.933	clips_mp4/video_0126.mp4	10.0	30.0	pedestrian	looking			STOP
1.933	clips_mp4/video_0126.mp4	10.0	30.0	pedestrian	STANDING			STOP
1.967	clips_mp4/video_0126.mp4	10.0	30.0	pedestrian	crossing			START
2.567	clips_mp4/video_0126.mp4	10.0	30.0	pedestrian	 looking			START
2.900	clips_mp4/video_0126.mp4	10.0	30.0	pedestrian	 looking			STOP
8.400	clips_mp4/video_0126.mp4	10.0	30.0	pedestrian	crossing			STOP
8.433	clips_mp4/video_0126.mp4	10.0	30.0	pedestrian	walking			START
9.400	clips_mp4/video_0126.mp4	10.0	30.0	pedestrian	walking			STOP
10.000	clips_mp4/video_0126.mp4	10.0	30.0	Driver	slow down			STOP
