Observation id	video_0124

Media file(s)

Player #1	clips_mp4/video_0124.mp4

Observation date	2016-05-11 18:42:04

Description

Time offset (s)	0.0

independent variables
variable	value
time_of_day	daytime
location	street
weather	clear
road conditions	dry

Time	Media file path	Media total length	FPS	Subject	Behavior	Comment	Status
0.000	clips_mp4/video_0124.mp4	15.0	30.0	Driver	moving fast			START
0.033	clips_mp4/video_0124.mp4	15.0	30.0	pedestrian1	crossing			START
2.567	clips_mp4/video_0124.mp4	15.0	30.0	pedestrian2	 walking			START
2.633	clips_mp4/video_0124.mp4	15.0	30.0	pedestrian3	 walking			START
3.167	clips_mp4/video_0124.mp4	15.0	30.0	pedestrian4	 walking			START
3.567	clips_mp4/video_0124.mp4	15.0	30.0	pedestrian3	looking			START
3.533	clips_mp4/video_0124.mp4	15.0	30.0	pedestrian5	standing			START
3.842	clips_mp4/video_0124.mp4	15.0	30.0	Driver	moving fast			STOP
3.843	clips_mp4/video_0124.mp4	15.0	30.0	Driver	slow down			START
4.098	clips_mp4/video_0124.mp4	15.0	30.0	pedestrian3	 walking			STOP
4.099	clips_mp4/video_0124.mp4	15.0	30.0	pedestrian3	crossing			START
4.167	clips_mp4/video_0124.mp4	15.0	30.0	pedestrian3	looking			STOP
4.200	clips_mp4/video_0124.mp4	15.0	30.0	pedestrian2	 walking			STOP
4.233	clips_mp4/video_0124.mp4	15.0	30.0	pedestrian2	crossing			START
5.200	clips_mp4/video_0124.mp4	15.0	30.0	pedestrian5	looking			START
7.067	clips_mp4/video_0124.mp4	15.0	30.0	pedestrian4	looking			START
7.600	clips_mp4/video_0124.mp4	15.0	30.0	pedestrian5	looking			STOP
7.767	clips_mp4/video_0124.mp4	15.0	30.0	pedestrian4	looking			STOP
7.767	clips_mp4/video_0124.mp4	15.0	30.0	pedestrian3	crossing			STOP
7.800	clips_mp4/video_0124.mp4	15.0	30.0	pedestrian2	crossing			STOP
8.700	clips_mp4/video_0124.mp4	15.0	30.0	pedestrian4	looking			START
8.967	clips_mp4/video_0124.mp4	15.0	30.0	pedestrian4	looking			STOP
10.067	clips_mp4/video_0124.mp4	15.0	30.0	pedestrian4	 walking			STOP
10.100	clips_mp4/video_0124.mp4	15.0	30.0	pedestrian4	crossing			START
10.132	clips_mp4/video_0124.mp4	15.0	30.0	pedestrian1	crossing			STOP
10.133	clips_mp4/video_0124.mp4	15.0	30.0	pedestrian1	 walking			START
12.633	clips_mp4/video_0124.mp4	15.0	30.0	pedestrian5	looking			START
13.000	clips_mp4/video_0124.mp4	15.0	30.0	pedestrian5	looking			STOP
13.400	clips_mp4/video_0124.mp4	15.0	30.0	pedestrian4	crossing			STOP
13.600	clips_mp4/video_0124.mp4	15.0	30.0	pedestrian5	looking			START
14.400	clips_mp4/video_0124.mp4	15.0	30.0	pedestrian1	 walking			STOP
15.000	clips_mp4/video_0124.mp4	15.0	30.0	pedestrian5	looking			STOP
15.000	clips_mp4/video_0124.mp4	15.0	30.0	pedestrian5	standing			STOP
15.000	clips_mp4/video_0124.mp4	15.0	30.0	Driver	slow down			STOP
