Observation id	video_0196

Media file(s)

Player #1	clips_mp4/video_0196.mp4

Observation date	2016-05-23 18:10:53

Description

Time offset (s)	0.0

independent variables
variable	value
time_of_day	daytime
location	street
weather	clear
road conditions	dry

Time	Media file path	Media total length	FPS	Subject	Behavior	Comment	Status
0.000	clips_mp4/video_0196.mp4	6.0	30.0	Driver	moving fast			START
0.033	clips_mp4/video_0196.mp4	6.0	30.0	pedestrian	looking			START
0.033	clips_mp4/video_0196.mp4	6.0	30.0	pedestrian	STANDING			START
1.365	clips_mp4/video_0196.mp4	6.0	30.0	Driver	moving fast			STOP
1.366	clips_mp4/video_0196.mp4	6.0	30.0	Driver	slow down			START
1.761	clips_mp4/video_0196.mp4	6.0	30.0	pedestrian	STANDING			STOP
1.767	clips_mp4/video_0196.mp4	6.0	30.0	pedestrian	crossing			START
1.767	clips_mp4/video_0196.mp4	6.0	30.0	pedestrian	looking			STOP
3.725	clips_mp4/video_0196.mp4	6.0	30.0	Driver	slow down			STOP
3.726	clips_mp4/video_0196.mp4	6.0	30.0	Driver	moving slow			START
5.633	clips_mp4/video_0196.mp4	6.0	30.0	pedestrian	crossing			STOP
6.000	clips_mp4/video_0196.mp4	6.0	30.0	Driver	moving slow			STOP
