Observation id	video_0306

Media file(s)

Player #1	clips_mp4/video_0306.mp4

Observation date	2016-05-22 19:51:13

Description

Time offset (s)	0.0

independent variables
variable	value
time_of_day	daytime
location	street
weather	cloudy
road conditions	dry

Time	Media file path	Media total length	FPS	Subject	Behavior	Comment	Status
0.000	clips_mp4/video_0306.mp4	8.0	30.0	Driver	moving fast			START
0.033	clips_mp4/video_0306.mp4	8.0	30.0	pedestrian1	looking			START
0.033	clips_mp4/video_0306.mp4	8.0	30.0	pedestrian1	walking			START
0.033	clips_mp4/video_0306.mp4	8.0	30.0	pedestrian2	looking			START
0.033	clips_mp4/video_0306.mp4	8.0	30.0	pedestrian2	 walking			START
0.033	clips_mp4/video_0306.mp4	8.0	30.0	pedestrian3	 walking			START
1.223	clips_mp4/video_0306.mp4	8.0	30.0	Driver	moving fast			STOP
1.224	clips_mp4/video_0306.mp4	8.0	30.0	Driver	slow down			START
1.500	clips_mp4/video_0306.mp4	8.0	30.0	pedestrian1	looking			STOP
3.167	clips_mp4/video_0306.mp4	8.0	30.0	pedestrian1	walking			STOP
3.200	clips_mp4/video_0306.mp4	8.0	30.0	pedestrian1	crossing			START
3.000	clips_mp4/video_0306.mp4	8.0	30.0	pedestrian2	looking			STOP
6.540	clips_mp4/video_0306.mp4	8.0	30.0	pedestrian2	 walking			STOP
6.541	clips_mp4/video_0306.mp4	8.0	30.0	pedestrian2	 standing			START
8.000	clips_mp4/video_0306.mp4	8.0	30.0	pedestrian1	crossing			STOP
8.000	clips_mp4/video_0306.mp4	8.0	30.0	Driver	slow down			STOP
8.000	clips_mp4/video_0306.mp4	8.0	30.0	pedestrian2	 standing			STOP
8.000	clips_mp4/video_0306.mp4	8.0	30.0	pedestrian3	 walking			STOP
