Observation id	video_0098

Media file(s)

Player #1	clips_mp4/video_0098.mp4

Observation date	2016-05-11 17:34:09

Description

Time offset (s)	0.0

independent variables
variable	value
time_of_day	daytime
location	street
weather	clear
road conditions	dry

Time	Media file path	Media total length	FPS	Subject	Behavior	Comment	Status
0.000	clips_mp4/video_0098.mp4	8.0	30.0	Driver	moving fast			START
0.033	clips_mp4/video_0098.mp4	8.0	30.0	pedestrian1	 walking			START
0.033	clips_mp4/video_0098.mp4	8.0	30.0	pedestrian2	 walking			START
0.700	clips_mp4/video_0098.mp4	8.0	30.0	pedestrian1	 looking			START
0.830	clips_mp4/video_0098.mp4	8.0	30.0	pedestrian1	 walking			STOP
0.831	clips_mp4/video_0098.mp4	8.0	30.0	pedestrian1	crossing			START
1.033	clips_mp4/video_0098.mp4	8.0	30.0	pedestrian1	 looking			STOP
1.467	clips_mp4/video_0098.mp4	8.0	30.0	pedestrian2	 looking			START
1.800	clips_mp4/video_0098.mp4	8.0	30.0	pedestrian2	 walking			STOP
1.833	clips_mp4/video_0098.mp4	8.0	30.0	pedestrian2	crossing			START
2.000	clips_mp4/video_0098.mp4	8.0	30.0	pedestrian2	 looking			STOP
2.096	clips_mp4/video_0098.mp4	8.0	30.0	Driver	moving fast			STOP
2.097	clips_mp4/video_0098.mp4	8.0	30.0	Driver	slow down			START
4.402	clips_mp4/video_0098.mp4	8.0	30.0	Driver	slow down			STOP
4.403	clips_mp4/video_0098.mp4	8.0	30.0	Driver	stopped			START
8.000	clips_mp4/video_0098.mp4	8.0	30.0	Driver	stopped			STOP
8.000	clips_mp4/video_0098.mp4	8.0	30.0	pedestrian1	crossing			STOP
8.000	clips_mp4/video_0098.mp4	8.0	30.0	pedestrian2	crossing			STOP
