Observation id	video_0333

Media file(s)

Player #1	clips_mp4/video_0333.mp4

Observation date	2016-05-22 20:48:27

Description

Time offset (s)	0.0

independent variables
variable	value
time_of_day	daytime
location	street
weather	cloudy
road conditions	dry

Time	Media file path	Media total length	FPS	Subject	Behavior	Comment	Status
0.000	clips_mp4/video_0333.mp4	7.0	30.0	Driver	moving fast			START
0.033	clips_mp4/video_0333.mp4	7.0	30.0	pedestrian	walking			START
2.267	clips_mp4/video_0333.mp4	7.0	30.0	pedestrian	looking			START
2.508	clips_mp4/video_0333.mp4	7.0	30.0	pedestrian	walking			STOP
2.509	clips_mp4/video_0333.mp4	7.0	30.0	pedestrian	 standing			START
2.599	clips_mp4/video_0333.mp4	7.0	30.0	Driver	moving fast			STOP
2.600	clips_mp4/video_0333.mp4	7.0	30.0	Driver	slow down			START
3.160	clips_mp4/video_0333.mp4	7.0	30.0	pedestrian	 standing			STOP
3.161	clips_mp4/video_0333.mp4	7.0	30.0	pedestrian	crossing			START
3.633	clips_mp4/video_0333.mp4	7.0	30.0	pedestrian	looking			STOP
7.000	clips_mp4/video_0333.mp4	7.0	30.0	Driver	slow down			STOP
7.000	clips_mp4/video_0333.mp4	7.0	30.0	pedestrian	crossing			STOP
