Observation id	video_0143

Media file(s)

Player #1	clips_mp4/video_0143.mp4

Observation date	2016-05-15 19:52:34

Description

Time offset (s)	0.0

independent variables
variable	value
time_of_day	daytime
location	street
weather	cloudy
road conditions	dry

Time	Media file path	Media total length	FPS	Subject	Behavior	Comment	Status
0.000	clips_mp4/video_0143.mp4	10.0	30.0	Driver	moving fast			START
0.033	clips_mp4/video_0143.mp4	10.0	30.0	pedestrian1	looking			START
0.033	clips_mp4/video_0143.mp4	10.0	30.0	pedestrian1	 walking			START
0.033	clips_mp4/video_0143.mp4	10.0	30.0	pedestrian2	looking			START
0.033	clips_mp4/video_0143.mp4	10.0	30.0	pedestrian2	 walking			START
0.033	clips_mp4/video_0143.mp4	10.0	30.0	pedestrian3	 walking			START
1.085	clips_mp4/video_0143.mp4	10.0	30.0	Driver	moving fast			STOP
1.086	clips_mp4/video_0143.mp4	10.0	30.0	Driver	slow down			START
1.255	clips_mp4/video_0143.mp4	10.0	30.0	pedestrian1	 walking			STOP
1.256	clips_mp4/video_0143.mp4	10.0	30.0	pedestrian1	crossing			START
1.305	clips_mp4/video_0143.mp4	10.0	30.0	pedestrian2	 walking			STOP
1.306	clips_mp4/video_0143.mp4	10.0	30.0	pedestrian2	crossing			START
1.733	clips_mp4/video_0143.mp4	10.0	30.0	pedestrian1	looking			STOP
2.267	clips_mp4/video_0143.mp4	10.0	30.0	pedestrian2	looking			STOP
3.367	clips_mp4/video_0143.mp4	10.0	30.0	pedestrian2	looking			START
3.933	clips_mp4/video_0143.mp4	10.0	30.0	pedestrian2	looking			STOP
3.987	clips_mp4/video_0143.mp4	10.0	30.0	Driver	slow down			STOP
3.988	clips_mp4/video_0143.mp4	10.0	30.0	Driver	stopped			START
4.065	clips_mp4/video_0143.mp4	10.0	30.0	pedestrian3	 walking			STOP
4.066	clips_mp4/video_0143.mp4	10.0	30.0	pedestrian3	crossing			START
4.066	clips_mp4/video_0143.mp4	10.0	30.0	pedestrian3	speed up			START
4.300	clips_mp4/video_0143.mp4	10.0	30.0	pedestrian1	looking			START
5.100	clips_mp4/video_0143.mp4	10.0	30.0	pedestrian1	looking			STOP
7.433	clips_mp4/video_0143.mp4	10.0	30.0	pedestrian1	 looking			START
7.533	clips_mp4/video_0143.mp4	10.0	30.0	pedestrian3	speed up			STOP
7.933	clips_mp4/video_0143.mp4	10.0	30.0	pedestrian1	 looking			STOP
9.567	clips_mp4/video_0143.mp4	10.0	30.0	pedestrian2	crossing			STOP
9.900	clips_mp4/video_0143.mp4	10.0	30.0	pedestrian1	crossing			STOP
9.989	clips_mp4/video_0143.mp4	10.0	30.0	Driver	stopped			STOP
10.000	clips_mp4/video_0143.mp4	10.0	30.0	pedestrian3	crossing			STOP
