Observation id	video_0216

Media file(s)

Player #1	clips_mp4/video_0216.mp4

Observation date	2016-05-21 19:53:14

Description

Time offset (s)	0.0

independent variables
variable	value
time_of_day	daytime
location	street
weather	cloudy
road conditions	dry

Time	Media file path	Media total length	FPS	Subject	Behavior	Comment	Status
0.000	clips_mp4/video_0216.mp4	5.0	30.0	Driver	moving fast			START
0.033	clips_mp4/video_0216.mp4	5.0	30.0	pedestrian1	crossing			START
0.533	clips_mp4/video_0216.mp4	5.0	30.0	pedestrian2	crossing			START
2.767	clips_mp4/video_0216.mp4	5.0	30.0	pedestrian1	slow down			START
3.100	clips_mp4/video_0216.mp4	5.0	30.0	pedestrian1	looking			START
4.100	clips_mp4/video_0216.mp4	5.0	30.0	pedestrian1	looking			STOP
5.000	clips_mp4/video_0216.mp4	5.0	30.0	Driver	moving fast			STOP
5.000	clips_mp4/video_0216.mp4	5.0	30.0	pedestrian1	slow down			STOP
5.000	clips_mp4/video_0216.mp4	5.0	30.0	pedestrian1	crossing			STOP
5.000	clips_mp4/video_0216.mp4	5.0	30.0	pedestrian2	crossing			STOP
