Observation id	video_0066

Media file(s)

Player #1	clips_mp4/video_0066.mp4

Observation date	2016-05-09 19:49:18

Description

Time offset (s)	0.0

independent variables
variable	value
time_of_day	daytime
location	street
weather	clear
road conditions	dry

Time	Media file path	Media total length	FPS	Subject	Behavior	Comment	Status
0.000	clips_mp4/video_0066.mp4	11.01	29.97	Driver	moving fast			START
1.535	clips_mp4/video_0066.mp4	11.01	29.97	pedestrian	 walking			START
1.702	clips_mp4/video_0066.mp4	11.01	29.97	pedestrian	looking			START
3.043	clips_mp4/video_0066.mp4	11.01	29.97	pedestrian	 walking			STOP
3.044	clips_mp4/video_0066.mp4	11.01	29.97	pedestrian	crossing			START
3.971	clips_mp4/video_0066.mp4	11.01	29.97	pedestrian	looking			STOP
4.167	clips_mp4/video_0066.mp4	11.01	29.97	Driver	moving fast			STOP
4.168	clips_mp4/video_0066.mp4	11.01	29.97	Driver	slow down			START
4.204	clips_mp4/video_0066.mp4	11.01	29.97	pedestrian	handwave			START
4.605	clips_mp4/video_0066.mp4	11.01	29.97	pedestrian	looking			START
5.005	clips_mp4/video_0066.mp4	11.01	29.97	pedestrian	handwave			STOP
5.072	clips_mp4/video_0066.mp4	11.01	29.97	pedestrian	looking			STOP
5.600	clips_mp4/video_0066.mp4	11.01	29.97	Driver	slow down			STOP
5.601	clips_mp4/video_0066.mp4	11.01	29.97	Driver	stopped			START
8.400	clips_mp4/video_0066.mp4	11.01	29.97	pedestrian	crossing			STOP
8.433	clips_mp4/video_0066.mp4	11.01	29.97	pedestrian	 walking			START
7.419	clips_mp4/video_0066.mp4	11.01	29.97	Driver	stopped			STOP
7.420	clips_mp4/video_0066.mp4	11.01	29.97	Driver	speed up			START
11.011	clips_mp4/video_0066.mp4	11.01	29.97	Driver	speed up			STOP
11.011	clips_mp4/video_0066.mp4	11.01	29.97	pedestrian	 walking			STOP
