Observation id	video_0339

Media file(s)

Player #1	clips_mp4/video_0339.mp4

Observation date	2016-05-22 20:57:48

Description

Time offset (s)	0.0

independent variables
variable	value
time_of_day	daytime
location	street
weather	cloudy
road conditions	dry

Time	Media file path	Media total length	FPS	Subject	Behavior	Comment	Status
0.000	clips_mp4/video_0339.mp4	7.0	30.0	Driver	moving fast			START
0.033	clips_mp4/video_0339.mp4	7.0	30.0	pedestrian	STANDING			START
1.255	clips_mp4/video_0339.mp4	7.0	30.0	pedestrian	looking			START
2.172	clips_mp4/video_0339.mp4	7.0	30.0	Driver	moving fast			STOP
2.173	clips_mp4/video_0339.mp4	7.0	30.0	Driver	slow down			START
3.076	clips_mp4/video_0339.mp4	7.0	30.0	pedestrian	STANDING			STOP
3.077	clips_mp4/video_0339.mp4	7.0	30.0	pedestrian	crossing			START
3.200	clips_mp4/video_0339.mp4	7.0	30.0	pedestrian	looking			STOP
4.933	clips_mp4/video_0339.mp4	7.0	30.0	pedestrian	speed up			START
6.333	clips_mp4/video_0339.mp4	7.0	30.0	pedestrian	speed up			STOP
6.992	clips_mp4/video_0339.mp4	7.0	30.0	Driver	slow down			STOP
7.000	clips_mp4/video_0339.mp4	7.0	30.0	pedestrian	crossing			STOP
