Observation id	video_0148

Media file(s)

Player #1	clips_mp4/video_0148.mp4

Observation date	2016-05-23 17:27:30

Description

Time offset (s)	0.0

independent variables
variable	value
time_of_day	daytime
location	street
weather	clear
road conditions	dry

Time	Media file path	Media total length	FPS	Subject	Behavior	Comment	Status
0.000	clips_mp4/video_0148.mp4	3.0	30.0	Driver	moving fast			START
0.033	clips_mp4/video_0148.mp4	3.0	30.0	pedestrian1	 walking			START
0.033	clips_mp4/video_0148.mp4	3.0	30.0	pedestrian2	 walking			START
1.267	clips_mp4/video_0148.mp4	3.0	30.0	pedestrian1	looking			START
1.600	clips_mp4/video_0148.mp4	3.0	30.0	pedestrian2	looking			START
2.500	clips_mp4/video_0148.mp4	3.0	30.0	pedestrian1	looking			STOP
2.500	clips_mp4/video_0148.mp4	3.0	30.0	pedestrian2	looking			STOP
2.600	clips_mp4/video_0148.mp4	3.0	30.0	pedestrian1	 walking			STOP
2.667	clips_mp4/video_0148.mp4	3.0	30.0	pedestrian2	 walking			STOP
3.000	clips_mp4/video_0148.mp4	3.0	30.0	Driver	moving fast			STOP
