Observation id	video_0241

Media file(s)

Player #1	clips_mp4/video_0241.mp4

Observation date	2016-05-21 21:24:06

Description

Time offset (s)	0.0

independent variables
variable	value
time_of_day	daytime
location	street
weather	clear
road conditions	dry

Time	Media file path	Media total length	FPS	Subject	Behavior	Comment	Status
0.000	clips_mp4/video_0241.mp4	5.0	30.0	Driver	moving fast			START
0.033	clips_mp4/video_0241.mp4	5.0	30.0	pedestrian	crossing			START
0.033	clips_mp4/video_0241.mp4	5.0	30.0	pedestrian	looking			START
0.884	clips_mp4/video_0241.mp4	5.0	30.0	pedestrian	crossing			STOP
0.885	clips_mp4/video_0241.mp4	5.0	30.0	pedestrian	STANDING			START
1.500	clips_mp4/video_0241.mp4	5.0	30.0	Driver	moving fast			STOP
1.501	clips_mp4/video_0241.mp4	5.0	30.0	Driver	slow down			START
2.196	clips_mp4/video_0241.mp4	5.0	30.0	pedestrian	STANDING			STOP
2.197	clips_mp4/video_0241.mp4	5.0	30.0	pedestrian	crossing			START
2.367	clips_mp4/video_0241.mp4	5.0	30.0	pedestrian	looking			STOP
5.000	clips_mp4/video_0241.mp4	5.0	30.0	Driver	slow down			STOP
5.000	clips_mp4/video_0241.mp4	5.0	30.0	pedestrian	crossing			STOP
