Observation id	video_0293

Media file(s)

Player #1	clips_mp4/video_0293.mp4

Observation date	2016-09-29 16:10:32

Description

Time offset (s)	0.0

independent variables
variable	value
time_of_day	daytime
location	street
weather	clear
road conditions	dry

Time	Media file path	Media total length	FPS	Subject	Behavior	Comment	Status
0.000	clips_mp4/video_0293.mp4	9.0	30.0	Driver	moving fast			START
0.033	clips_mp4/video_0293.mp4	9.0	30.0	pedestrian1	crossing			START
0.033	clips_mp4/video_0293.mp4	9.0	30.0	pedestrian2	crossing			START
0.033	clips_mp4/video_0293.mp4	9.0	30.0	pedestrian3	crossing			START
2.833	clips_mp4/video_0293.mp4	9.0	30.0	pedestrian4	 walking			START
3.433	clips_mp4/video_0293.mp4	9.0	30.0	pedestrian2	looking			START
3.900	clips_mp4/video_0293.mp4	9.0	30.0	pedestrian5	 walking			START
4.176	clips_mp4/video_0293.mp4	9.0	30.0	Driver	moving fast			STOP
4.177	clips_mp4/video_0293.mp4	9.0	30.0	Driver	slow down			START
4.300	clips_mp4/video_0293.mp4	9.0	30.0	pedestrian5	looking			START
4.367	clips_mp4/video_0293.mp4	9.0	30.0	pedestrian2	looking			STOP
5.233	clips_mp4/video_0293.mp4	9.0	30.0	pedestrian5	looking			STOP
5.667	clips_mp4/video_0293.mp4	9.0	30.0	pedestrian4	 walking			STOP
5.700	clips_mp4/video_0293.mp4	9.0	30.0	pedestrian4	crossing			START
5.467	clips_mp4/video_0293.mp4	9.0	30.0	pedestrian4	 looking			START
5.867	clips_mp4/video_0293.mp4	9.0	30.0	pedestrian4	 looking			STOP
6.167	clips_mp4/video_0293.mp4	9.0	30.0	pedestrian5	looking			START
7.167	clips_mp4/video_0293.mp4	9.0	30.0	pedestrian5	 walking			STOP
7.200	clips_mp4/video_0293.mp4	9.0	30.0	pedestrian5	crossing			START
7.051	clips_mp4/video_0293.mp4	9.0	30.0	pedestrian5	nod			START
7.167	clips_mp4/video_0293.mp4	9.0	30.0	pedestrian5	looking			STOP
7.233	clips_mp4/video_0293.mp4	9.0	30.0	pedestrian5	nod			STOP
7.433	clips_mp4/video_0293.mp4	9.0	30.0	pedestrian5	speed up			START
8.133	clips_mp4/video_0293.mp4	9.0	30.0	pedestrian5	speed up			STOP
4.867	clips_mp4/video_0293.mp4	9.0	30.0	pedestrian2	crossing			STOP
4.500	clips_mp4/video_0293.mp4	9.0	30.0	pedestrian2	walking			START
7.767	clips_mp4/video_0293.mp4	9.0	30.0	pedestrian2	walking			STOP
8.266	clips_mp4/video_0293.mp4	9.0	30.0	Driver	slow down			STOP
8.267	clips_mp4/video_0293.mp4	9.0	30.0	Driver	stopped			START
5.700	clips_mp4/video_0293.mp4	9.0	30.0	pedestrian1	crossing			STOP
5.733	clips_mp4/video_0293.mp4	9.0	30.0	pedestrian1	walking			START
9.000	clips_mp4/video_0293.mp4	9.0	30.0	pedestrian1	walking			STOP
9.000	clips_mp4/video_0293.mp4	9.0	30.0	Driver	stopped			STOP
6.067	clips_mp4/video_0293.mp4	9.0	30.0	pedestrian3	crossing			STOP
6.100	clips_mp4/video_0293.mp4	9.0	30.0	pedestrian3	walking			START
9.000	clips_mp4/video_0293.mp4	9.0	30.0	pedestrian3	walking			STOP
9.000	clips_mp4/video_0293.mp4	9.0	30.0	pedestrian4	crossing			STOP
9.000	clips_mp4/video_0293.mp4	9.0	30.0	pedestrian5	crossing			STOP
