Observation id	video_0185

Media file(s)

Player #1	clips_mp4/video_0185.mp4

Observation date	2016-05-23 18:03:54

Description

Time offset (s)	0.0

independent variables
variable	value
time_of_day	daytime
location	street
weather	cloudy
road conditions	dry

Time	Media file path	Media total length	FPS	Subject	Behavior	Comment	Status
0.000	clips_mp4/video_0185.mp4	5.0	30.0	Driver	moving fast			START
0.267	clips_mp4/video_0185.mp4	5.0	30.0	pedestrian	crossing			START
0.267	clips_mp4/video_0185.mp4	5.0	30.0	pedestrian	looking			START
0.475	clips_mp4/video_0185.mp4	5.0	30.0	pedestrian	slow down			START
0.739	clips_mp4/video_0185.mp4	5.0	30.0	Driver	moving fast			STOP
0.740	clips_mp4/video_0185.mp4	5.0	30.0	Driver	slow down			START
1.355	clips_mp4/video_0185.mp4	5.0	30.0	pedestrian	slow down			STOP
1.467	clips_mp4/video_0185.mp4	5.0	30.0	pedestrian	looking			STOP
5.000	clips_mp4/video_0185.mp4	5.0	30.0	Driver	slow down			STOP
5.000	clips_mp4/video_0185.mp4	5.0	30.0	pedestrian	crossing			STOP
