Observation id	video_0227

Media file(s)

Player #1	clips_mp4/video_0227.mp4

Observation date	2016-05-23 18:21:45

Description

Time offset (s)	0.0

independent variables
variable	value
time_of_day	daytime
location	street
weather	cloudy
road conditions	dry

Time	Media file path	Media total length	FPS	Subject	Behavior	Comment	Status
0.000	clips_mp4/video_0227.mp4	6.0	30.0	Driver	moving slow			START
0.033	clips_mp4/video_0227.mp4	6.0	30.0	pedestrian	crossing			START
0.033	clips_mp4/video_0227.mp4	6.0	30.0	pedestrian	 looking			START
0.367	clips_mp4/video_0227.mp4	6.0	30.0	pedestrian	 looking			STOP
0.833	clips_mp4/video_0227.mp4	6.0	30.0	pedestrian	looking			START
1.341	clips_mp4/video_0227.mp4	6.0	30.0	Driver	moving slow			STOP
1.342	clips_mp4/video_0227.mp4	6.0	30.0	Driver	slow down			START
1.667	clips_mp4/video_0227.mp4	6.0	30.0	pedestrian	looking			STOP
4.900	clips_mp4/video_0227.mp4	6.0	30.0	pedestrian	crossing			STOP
4.933	clips_mp4/video_0227.mp4	6.0	30.0	pedestrian	walking			START
5.833	clips_mp4/video_0227.mp4	6.0	30.0	pedestrian	walking			STOP
6.000	clips_mp4/video_0227.mp4	6.0	30.0	Driver	slow down			STOP
