Observation id	video_0110

Media file(s)

Player #1	clips_mp4/video_0110.mp4

Observation date	2016-05-11 17:51:59

Description

Time offset (s)	0.0

independent variables
variable	value
time_of_day	daytime
location	street
weather	clear
road conditions	dry

Time	Media file path	Media total length	FPS	Subject	Behavior	Comment	Status
0.000	clips_mp4/video_0110.mp4	7.0	30.0	Driver	moving fast			START
0.033	clips_mp4/video_0110.mp4	7.0	30.0	pedestrian1	crossing			START
0.033	clips_mp4/video_0110.mp4	7.0	30.0	pedestrian2	walking			START
1.000	clips_mp4/video_0110.mp4	7.0	30.0	pedestrian2	walking			STOP
1.033	clips_mp4/video_0110.mp4	7.0	30.0	pedestrian2	crossing			START
5.900	clips_mp4/video_0110.mp4	7.0	30.0	pedestrian2	crossing			STOP
5.933	clips_mp4/video_0110.mp4	7.0	30.0	pedestrian2	walking			START
6.026	clips_mp4/video_0110.mp4	7.0	30.0	Driver	moving fast			STOP
6.027	clips_mp4/video_0110.mp4	7.0	30.0	Driver	slow down			START
7.000	clips_mp4/video_0110.mp4	7.0	30.0	Driver	slow down			STOP
7.000	clips_mp4/video_0110.mp4	7.0	30.0	pedestrian1	crossing			STOP
7.000	clips_mp4/video_0110.mp4	7.0	30.0	pedestrian2	walking			STOP
