Observation id	video_0269

Media file(s)

Player #1	clips_mp4/video_0269.mp4

Observation date	2016-05-22 18:31:22

Description

Time offset (s)	0.0

independent variables
variable	value
time_of_day	daytime
location	street
weather	cloudy
road conditions	dry

Time	Media file path	Media total length	FPS	Subject	Behavior	Comment	Status
0.000	clips_mp4/video_0269.mp4	13.0	30.0	Driver	moving slow			START
0.033	clips_mp4/video_0269.mp4	13.0	30.0	pedestrian	 standing			START
0.677	clips_mp4/video_0269.mp4	13.0	30.0	Driver	moving slow			STOP
0.678	clips_mp4/video_0269.mp4	13.0	30.0	Driver	slow down			START
3.228	clips_mp4/video_0269.mp4	13.0	30.0	Driver	slow down			STOP
3.229	clips_mp4/video_0269.mp4	13.0	30.0	Driver	stopped			START
4.000	clips_mp4/video_0269.mp4	13.0	30.0	pedestrian	looking			START
5.000	clips_mp4/video_0269.mp4	13.0	30.0	pedestrian	looking			STOP
5.200	clips_mp4/video_0269.mp4	13.0	30.0	pedestrian	 standing			STOP
5.233	clips_mp4/video_0269.mp4	13.0	30.0	pedestrian	walking			START
7.133	clips_mp4/video_0269.mp4	13.0	30.0	pedestrian	walking			STOP
7.167	clips_mp4/video_0269.mp4	13.0	30.0	pedestrian	crossing			START
13.000	clips_mp4/video_0269.mp4	13.0	30.0	Driver	stopped			STOP
13.000	clips_mp4/video_0269.mp4	13.0	30.0	pedestrian	crossing			STOP
