Observation id	video_0243

Media file(s)

Player #1	clips_mp4/video_0243.mp4

Observation date	2016-05-21 21:25:39

Description

Time offset (s)	0.0

independent variables
variable	value
time_of_day	daytime
location	street
weather	clear
road conditions	dry

Time	Media file path	Media total length	FPS	Subject	Behavior	Comment	Status
0.000	clips_mp4/video_0243.mp4	6.0	30.0	Driver	moving slow			START
2.000	clips_mp4/video_0243.mp4	6.0	30.0	pedestrian	walking			START
2.133	clips_mp4/video_0243.mp4	6.0	30.0	pedestrian	looking			START
2.176	clips_mp4/video_0243.mp4	6.0	30.0	Driver	moving slow			STOP
2.177	clips_mp4/video_0243.mp4	6.0	30.0	Driver	slow down			START
2.333	clips_mp4/video_0243.mp4	6.0	30.0	pedestrian	looking			STOP
2.572	clips_mp4/video_0243.mp4	6.0	30.0	pedestrian	walking			STOP
2.573	clips_mp4/video_0243.mp4	6.0	30.0	pedestrian	crossing			START
3.300	clips_mp4/video_0243.mp4	6.0	30.0	pedestrian	speed up			START
5.467	clips_mp4/video_0243.mp4	6.0	30.0	pedestrian	speed up			STOP
5.467	clips_mp4/video_0243.mp4	6.0	30.0	pedestrian	crossing			STOP
6.000	clips_mp4/video_0243.mp4	6.0	30.0	Driver	slow down			STOP
