Observation id	video_0166

Media file(s)

Player #1	clips_mp4/video_0166.mp4

Observation date	2016-05-23 17:50:39

Description

Time offset (s)	0.0

independent variables
variable	value
time_of_day	daytime
location	street
weather	clear
road conditions	dry

Time	Media file path	Media total length	FPS	Subject	Behavior	Comment	Status
0.000	clips_mp4/video_0166.mp4	7.0	30.0	Driver	moving slow			START
0.033	clips_mp4/video_0166.mp4	7.0	30.0	pedestrian	 walking			START
0.792	clips_mp4/video_0166.mp4	7.0	30.0	pedestrian	looking			START
1.400	clips_mp4/video_0166.mp4	7.0	30.0	pedestrian	looking			STOP
2.445	clips_mp4/video_0166.mp4	7.0	30.0	Driver	moving slow			STOP
2.446	clips_mp4/video_0166.mp4	7.0	30.0	Driver	slow down			START
2.467	clips_mp4/video_0166.mp4	7.0	30.0	pedestrian	looking			START
3.033	clips_mp4/video_0166.mp4	7.0	30.0	pedestrian	 walking			STOP
3.067	clips_mp4/video_0166.mp4	7.0	30.0	pedestrian	crossing			START
3.367	clips_mp4/video_0166.mp4	7.0	30.0	pedestrian	looking			STOP
7.000	clips_mp4/video_0166.mp4	7.0	30.0	Driver	slow down			STOP
7.000	clips_mp4/video_0166.mp4	7.0	30.0	pedestrian	crossing			STOP
