Observation id	video_0161

Media file(s)

Player #1	clips_mp4/video_0161.mp4

Observation date	2016-05-16 10:59:40

Description

Time offset (s)	0.0

independent variables
variable	value
time_of_day	daytime
location	street
weather	cloudy
road conditions	wet

Time	Media file path	Media total length	FPS	Subject	Behavior	Comment	Status
0.000	clips_mp4/video_0161.mp4	5.0	30.0	Driver	moving slow			START
0.033	clips_mp4/video_0161.mp4	5.0	30.0	pedestrian	looking			START
0.033	clips_mp4/video_0161.mp4	5.0	30.0	pedestrian	 walking			START
0.700	clips_mp4/video_0161.mp4	5.0	30.0	pedestrian	slow down			START
1.330	clips_mp4/video_0161.mp4	5.0	30.0	pedestrian	slow down			STOP
1.330	clips_mp4/video_0161.mp4	5.0	30.0	pedestrian	 walking			STOP
1.331	clips_mp4/video_0161.mp4	5.0	30.0	pedestrian	crossing			START
1.500	clips_mp4/video_0161.mp4	5.0	30.0	pedestrian	looking			STOP
2.756	clips_mp4/video_0161.mp4	5.0	30.0	Driver	moving slow			STOP
2.757	clips_mp4/video_0161.mp4	5.0	30.0	Driver	speed up			START
5.000	clips_mp4/video_0161.mp4	5.0	30.0	Driver	speed up			STOP
5.000	clips_mp4/video_0161.mp4	5.0	30.0	pedestrian	crossing			STOP
