Observation id	video_0208

Media file(s)

Player #1	clips_mp4/video_0208.mp4

Observation date	2016-05-21 19:20:32

Description

Time offset (s)	0.0

independent variables
variable	value
time_of_day	daytime
location	street
weather	clear
road conditions	dry

Time	Media file path	Media total length	FPS	Subject	Behavior	Comment	Status
0.000	clips_mp4/video_0208.mp4	8.0	30.0	Driver	slow down			START
0.033	clips_mp4/video_0208.mp4	8.0	30.0	pedestrian1	looking			START
0.033	clips_mp4/video_0208.mp4	8.0	30.0	pedestrian1	STANDING			START
0.033	clips_mp4/video_0208.mp4	8.0	30.0	pedestrian2	 standing			START
0.567	clips_mp4/video_0208.mp4	8.0	30.0	pedestrian1	looking			STOP
3.000	clips_mp4/video_0208.mp4	8.0	30.0	pedestrian2	looking			START
3.367	clips_mp4/video_0208.mp4	8.0	30.0	pedestrian1	looking			START
4.967	clips_mp4/video_0208.mp4	8.0	30.0	pedestrian2	looking			STOP
5.800	clips_mp4/video_0208.mp4	8.0	30.0	pedestrian1	looking			STOP
6.067	clips_mp4/video_0208.mp4	8.0	30.0	pedestrian2	looking			START
6.433	clips_mp4/video_0208.mp4	8.0	30.0	pedestrian1	STANDING			STOP
8.000	clips_mp4/video_0208.mp4	8.0	30.0	Driver	slow down			STOP
8.000	clips_mp4/video_0208.mp4	8.0	30.0	pedestrian2	looking			STOP
8.000	clips_mp4/video_0208.mp4	8.0	30.0	pedestrian2	 standing			STOP
