Observation id	video_0049

Media file(s)

Player #1	clips_mp4/video_0049.mp4

Observation date	2016-05-23 16:12:02

Description

Time offset (s)	0.0

independent variables
variable	value
time_of_day	daytime
location	plaza
weather	clear
road conditions	dry

Time	Media file path	Media total length	FPS	Subject	Behavior	Comment	Status
0.000	clips_mp4/video_0049.mp4	9.01	29.97	Driver	moving fast			START
0.033	clips_mp4/video_0049.mp4	9.01	29.97	pedestrian1	 walking			START
0.033	clips_mp4/video_0049.mp4	9.01	29.97	pedestrian2	 walking			START
1.833	clips_mp4/video_0049.mp4	9.01	29.97	pedestrian2	slow down			START
1.833	clips_mp4/video_0049.mp4	9.01	29.97	pedestrian2	looking			START
1.866	clips_mp4/video_0049.mp4	9.01	29.97	Driver	moving fast			STOP
1.867	clips_mp4/video_0049.mp4	9.01	29.97	Driver	slow down			START
2.269	clips_mp4/video_0049.mp4	9.01	29.97	pedestrian2	handwave			START
2.369	clips_mp4/video_0049.mp4	9.01	29.97	pedestrian2	looking			STOP
2.600	clips_mp4/video_0049.mp4	9.01	29.97	pedestrian2	slow down			STOP
2.769	clips_mp4/video_0049.mp4	9.01	29.97	pedestrian2	handwave			STOP
3.724	clips_mp4/video_0049.mp4	9.01	29.97	pedestrian1	 walking			STOP
3.725	clips_mp4/video_0049.mp4	9.01	29.97	pedestrian1	crossing			START
3.903	clips_mp4/video_0049.mp4	9.01	29.97	pedestrian2	 walking			STOP
3.904	clips_mp4/video_0049.mp4	9.01	29.97	pedestrian2	crossing			START
5.004	clips_mp4/video_0049.mp4	9.01	29.97	Driver	slow down			STOP
5.005	clips_mp4/video_0049.mp4	9.01	29.97	Driver	moving slow			START
9.009	clips_mp4/video_0049.mp4	9.01	29.97	pedestrian1	crossing			STOP
9.009	clips_mp4/video_0049.mp4	9.01	29.97	pedestrian2	crossing			STOP
9.099	clips_mp4/video_0049.mp4	9.01	29.97	Driver	moving slow			STOP
