Observation id	video_0289

Media file(s)

Player #1	clips_mp4/video_0289.mp4

Observation date	2016-05-23 18:42:44

Description

Time offset (s)	0.0

independent variables
variable	value
time_of_day	daytime
location	street
weather	clear
road conditions	dry

Time	Media file path	Media total length	FPS	Subject	Behavior	Comment	Status
0.000	clips_mp4/video_0289.mp4	4.0	30.0	Driver	moving fast			START
0.033	clips_mp4/video_0289.mp4	4.0	30.0	pedestrian	STANDING			START
0.638	clips_mp4/video_0289.mp4	4.0	30.0	Driver	moving fast			STOP
0.639	clips_mp4/video_0289.mp4	4.0	30.0	Driver	slow down			START
0.900	clips_mp4/video_0289.mp4	4.0	30.0	pedestrian	 looking			START
1.333	clips_mp4/video_0289.mp4	4.0	30.0	pedestrian	 looking			STOP
1.519	clips_mp4/video_0289.mp4	4.0	30.0	pedestrian	STANDING			STOP
1.520	clips_mp4/video_0289.mp4	4.0	30.0	pedestrian	CLEAR PATH			START
3.100	clips_mp4/video_0289.mp4	4.0	30.0	pedestrian	CLEAR PATH			STOP
4.000	clips_mp4/video_0289.mp4	4.0	30.0	Driver	slow down			STOP
