Observation id	video_0245

Media file(s)

Player #1	clips_mp4/video_0245.mp4

Observation date	2016-05-21 21:36:16

Description

Time offset (s)	0.0

independent variables
variable	value
time_of_day	daytime
location	street
weather	cloudy
road conditions	wet

Time	Media file path	Media total length	FPS	Subject	Behavior	Comment	Status
0.000	clips_mp4/video_0245.mp4	4.0	30.0	Driver	moving fast			START
0.033	clips_mp4/video_0245.mp4	4.0	30.0	pedestrian1	looking			START
0.033	clips_mp4/video_0245.mp4	4.0	30.0	pedestrian1	STANDING			START
0.033	clips_mp4/video_0245.mp4	4.0	30.0	pedestrian2	standing			START
0.733	clips_mp4/video_0245.mp4	4.0	30.0	pedestrian3	standing			START
3.167	clips_mp4/video_0245.mp4	4.0	30.0	pedestrian2	standing			STOP
3.200	clips_mp4/video_0245.mp4	4.0	30.0	pedestrian3	standing			STOP
3.400	clips_mp4/video_0245.mp4	4.0	30.0	pedestrian1	looking			STOP
3.500	clips_mp4/video_0245.mp4	4.0	30.0	pedestrian1	STANDING			STOP
4.000	clips_mp4/video_0245.mp4	4.0	30.0	Driver	moving fast			STOP
