Observation id	video_0228

Media file(s)

Player #1	clips_mp4/video_0228.mp4

Observation date	2016-05-21 21:05:00

Description

Time offset (s)	0.0

independent variables
variable	value
time_of_day	daytime
location	street
weather	cloudy
road conditions	dry

Time	Media file path	Media total length	FPS	Subject	Behavior	Comment	Status
0.000	clips_mp4/video_0228.mp4	6.0	30.0	Driver	moving fast			START
0.033	clips_mp4/video_0228.mp4	6.0	30.0	pedestrian1	 standing			START
0.033	clips_mp4/video_0228.mp4	6.0	30.0	pedestrian2	 standing			START
0.367	clips_mp4/video_0228.mp4	6.0	30.0	pedestrian1	 standing			STOP
1.827	clips_mp4/video_0228.mp4	6.0	30.0	Driver	moving fast			STOP
1.828	clips_mp4/video_0228.mp4	6.0	30.0	Driver	slow down			START
2.700	clips_mp4/video_0228.mp4	6.0	30.0	pedestrian2	looking			START
3.809	clips_mp4/video_0228.mp4	6.0	30.0	pedestrian2	 standing			STOP
3.810	clips_mp4/video_0228.mp4	6.0	30.0	pedestrian2	crossing			START
3.833	clips_mp4/video_0228.mp4	6.0	30.0	pedestrian2	looking			STOP
4.400	clips_mp4/video_0228.mp4	6.0	30.0	pedestrian2	looking			START
5.000	clips_mp4/video_0228.mp4	6.0	30.0	pedestrian2	looking			STOP
6.000	clips_mp4/video_0228.mp4	6.0	30.0	Driver	slow down			STOP
6.000	clips_mp4/video_0228.mp4	6.0	30.0	pedestrian2	crossing			STOP
