Observation id	video_0286

Media file(s)

Player #1	clips_mp4/video_0286.mp4

Observation date	2016-05-23 18:41:11

Description

Time offset (s)	0.0

independent variables
variable	value
time_of_day	daytime
location	street
weather	clear
road conditions	dry

Time	Media file path	Media total length	FPS	Subject	Behavior	Comment	Status
0.000	clips_mp4/video_0286.mp4	9.0	30.0	Driver	moving fast			START
0.033	clips_mp4/video_0286.mp4	9.0	30.0	pedestrian	 walking			START
1.401	clips_mp4/video_0286.mp4	9.0	30.0	pedestrian	 walking			STOP
1.402	clips_mp4/video_0286.mp4	9.0	30.0	pedestrian	 standing			START
1.851	clips_mp4/video_0286.mp4	9.0	30.0	Driver	moving fast			STOP
1.852	clips_mp4/video_0286.mp4	9.0	30.0	Driver	slow down			START
3.600	clips_mp4/video_0286.mp4	9.0	30.0	pedestrian	looking			START
4.367	clips_mp4/video_0286.mp4	9.0	30.0	pedestrian	looking			STOP
4.941	clips_mp4/video_0286.mp4	9.0	30.0	Driver	slow down			STOP
4.942	clips_mp4/video_0286.mp4	9.0	30.0	Driver	stopped			START
5.455	clips_mp4/video_0286.mp4	9.0	30.0	pedestrian	 standing			STOP
5.456	clips_mp4/video_0286.mp4	9.0	30.0	pedestrian	crossing			START
7.860	clips_mp4/video_0286.mp4	9.0	30.0	Driver	stopped			STOP
7.861	clips_mp4/video_0286.mp4	9.0	30.0	Driver	moving slow			START
8.667	clips_mp4/video_0286.mp4	9.0	30.0	pedestrian	crossing			STOP
9.000	clips_mp4/video_0286.mp4	9.0	30.0	Driver	moving slow			STOP
