Observation id	video_0094

Media file(s)

Player #1	clips_mp4/video_0094.mp4

Observation date	2016-05-11 17:27:25

Description

Time offset (s)	0.0

independent variables
variable	value
time_of_day	daytime
location	street
weather	clear
road conditions	dry

Time	Media file path	Media total length	FPS	Subject	Behavior	Comment	Status
0.000	clips_mp4/video_0094.mp4	10.0	30.0	Driver	moving fast			START
0.033	clips_mp4/video_0094.mp4	10.0	30.0	pedestrian1	looking			START
0.033	clips_mp4/video_0094.mp4	10.0	30.0	pedestrian1	STANDING			START
0.033	clips_mp4/video_0094.mp4	10.0	30.0	pedestrian2	looking			START
0.033	clips_mp4/video_0094.mp4	10.0	30.0	pedestrian2	 walking			START
0.684	clips_mp4/video_0094.mp4	10.0	30.0	pedestrian2	looking			STOP
1.600	clips_mp4/video_0094.mp4	10.0	30.0	pedestrian2	 walking			STOP
1.633	clips_mp4/video_0094.mp4	10.0	30.0	pedestrian2	 standing			START
2.400	clips_mp4/video_0094.mp4	10.0	30.0	pedestrian2	 looking			START
2.696	clips_mp4/video_0094.mp4	10.0	30.0	pedestrian1	STANDING			STOP
2.600	clips_mp4/video_0094.mp4	10.0	30.0	pedestrian2	 standing			STOP
2.697	clips_mp4/video_0094.mp4	10.0	30.0	pedestrian1	crossing			START
2.633	clips_mp4/video_0094.mp4	10.0	30.0	pedestrian2	crossing			START
2.700	clips_mp4/video_0094.mp4	10.0	30.0	pedestrian2	 looking			STOP
2.766	clips_mp4/video_0094.mp4	10.0	30.0	Driver	moving fast			STOP
2.767	clips_mp4/video_0094.mp4	10.0	30.0	Driver	slow down			START
3.500	clips_mp4/video_0094.mp4	10.0	30.0	pedestrian1	looking			STOP
7.500	clips_mp4/video_0094.mp4	10.0	30.0	pedestrian1	crossing			STOP
7.533	clips_mp4/video_0094.mp4	10.0	30.0	pedestrian1	walking			START
7.633	clips_mp4/video_0094.mp4	10.0	30.0	pedestrian2	crossing			STOP
7.667	clips_mp4/video_0094.mp4	10.0	30.0	pedestrian2	walking			START
8.433	clips_mp4/video_0094.mp4	10.0	30.0	pedestrian1	walking			STOP
8.533	clips_mp4/video_0094.mp4	10.0	30.0	pedestrian2	walking			STOP
9.979	clips_mp4/video_0094.mp4	10.0	30.0	Driver	slow down			STOP
