Observation id	video_0229

Media file(s)

Player #1	clips_mp4/video_0229.mp4

Observation date	2016-05-21 21:06:41

Description

Time offset (s)	0.0

independent variables
variable	value
time_of_day	daytime
location	street
weather	clear
road conditions	dry

Time	Media file path	Media total length	FPS	Subject	Behavior	Comment	Status
0.033	clips_mp4/video_0229.mp4	5.0	30.0	pedestrian	crossing			START
0.000	clips_mp4/video_0229.mp4	5.0	30.0	Driver	moving fast			START
0.045	clips_mp4/video_0229.mp4	5.0	30.0	car	moving slow			START
1.330	clips_mp4/video_0229.mp4	5.0	30.0	car	moving slow			STOP
1.331	clips_mp4/video_0229.mp4	5.0	30.0	car	slow down			START
2.241	clips_mp4/video_0229.mp4	5.0	30.0	Driver	moving fast			STOP
2.242	clips_mp4/video_0229.mp4	5.0	30.0	Driver	slow down			START
3.006	clips_mp4/video_0229.mp4	5.0	30.0	car	slow down			STOP
3.007	clips_mp4/video_0229.mp4	5.0	30.0	car	stopped			START
3.600	clips_mp4/video_0229.mp4	5.0	30.0	pedestrian	crossing			STOP
4.914	clips_mp4/video_0229.mp4	5.0	30.0	car	stopped			STOP
4.994	clips_mp4/video_0229.mp4	5.0	30.0	Driver	slow down			STOP
