Observation id	video_0315

Media file(s)

Player #1	clips_mp4/video_0315.mp4

Observation date	2016-05-22 20:03:27

Description

Time offset (s)	0.0

independent variables
variable	value
time_of_day	daytime
location	street
weather	cloudy
road conditions	dry

Time	Media file path	Media total length	FPS	Subject	Behavior	Comment	Status
0.000	clips_mp4/video_0315.mp4	7.0	30.0	Driver	moving fast			START
0.033	clips_mp4/video_0315.mp4	7.0	30.0	pedestrian	looking			START
0.033	clips_mp4/video_0315.mp4	7.0	30.0	pedestrian	walking			START
1.534	clips_mp4/video_0315.mp4	7.0	30.0	Driver	moving fast			STOP
1.535	clips_mp4/video_0315.mp4	7.0	30.0	Driver	slow down			START
1.867	clips_mp4/video_0315.mp4	7.0	30.0	pedestrian	walking			STOP
1.900	clips_mp4/video_0315.mp4	7.0	30.0	pedestrian	slow down			START
2.933	clips_mp4/video_0315.mp4	7.0	30.0	pedestrian	looking			STOP
3.033	clips_mp4/video_0315.mp4	7.0	30.0	pedestrian	slow down			STOP
3.067	clips_mp4/video_0315.mp4	7.0	30.0	pedestrian	crossing			START
7.000	clips_mp4/video_0315.mp4	7.0	30.0	Driver	slow down			STOP
7.000	clips_mp4/video_0315.mp4	7.0	30.0	pedestrian	crossing			STOP
